page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
51,3.0,Former Employee,I was there for four years and not one raise! I worked 40 hours a week!,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1044809.htm,"Aug 1, 2011",Brand Model,,Its just cool to work there and I did little work.,"They expect certain people to work all the hours because we fit the ""look"" but I never got a pay raise. Overtime hours finally made it worth it.",Working here isn't a walk in the park. Pay your employees more and take away the need for a bachelors degree for MIT. I worked here for 4 years while pursuing my degree. I finished and now I realized I screwed myself out of better opportunities while in school.,0,css-qt3l8j,2,css-qt3l8j,css-z2gtf,negative,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
51,2.0,Former Employee,Low paying but valuable experience.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1046509.htm,"Aug 2, 2011",,"Eatontown, NJ",Interaction with customers built communication skills.,Get payed next to nothing.,,0,4,3,2,4,negative,positive,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
51,2.0,Former Employee,Poor compensation for high brand retailer,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1049423.htm,"Aug 4, 2011",,"Troy, MI","Excellent dedication to organization, layout, and product quality.
Impressive methods for ensuring store site compliance and maintaining minimal shrink.
Good management structure.","Unfriendly work environment.
Lack of variability in product design.
Absent willingness for open communication of new ideas from lower management.
Poor training and communication of expectations.","Communicate with your staff better on goals and expectations.
Be more open to suggestions and allow free exchange of ideas without judgement.",0,3,2,css-qt3l8j,css-z2gtf,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
51,3.0,Current Employee,Flexible job,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1067202.htm,"Aug 17, 2011",Sales Associate (Model),,"Flexible schedule
opportunity to meet attractive people
fun environment
chill","very low hours
pay sucks
hard to feel very important",,0,css-1areqgb,css-z2gtf,2,4,blank,positive,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
51,2.0,Former Employee,"Mind numbing experience, but made a lot of good friends.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1072266.htm,"Aug 20, 2011",Assistant Store Manager,,"Good people who where fun to get to know. Created a great wardrobe for the mindset, until you grow out of it and look from ""the other side""",Zero customer service. As a shopper I enjoy authentically great customer service. They over work their management (But at the time I really didn't mind),,0,css-qt3l8j,css-z2gtf,3,2,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
51,3.0,Current Employee,"Work very long hours, work very hard, hire people based on looks.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1087328.htm,"Aug 31, 2011",Store Manager,"Oklahoma City, OK","Fast promotions, bonuses, and cool people to work with. Get a TON of experience in a lot of different areas, including visual, stockroom systems, recruiting, and human resources.","Hiring based on looks, poor management by district managers, work very long hours at times (especially during hollidays), some promotions given to people for the wrong reasons, and you have to put in a LOT of work. You do things that you didn't think you would be doing after getting a college degree (like mopping floors and babysitting high school employees who have zero work ethic).","Hire people based on knowledge, education, competencies, and experience instead of LOOKS. There have been so many great candidates apply for the MIT (manager in training) program who get passed over simply because the district manager says they ""don't have the look.""

Pay your managers more. So many other companies pay their managers higher salaries.

Give regular raises to part timers who deserve it. Instead of giving 1-2 part timers a raise each year based on management's preferences, give 10-15 raises a year for part timers who work hard. Kids who work for minimum wage and never get a raise tend to not want to work very hard.",0,css-qt3l8j,css-11rm5hs,css-11rm5hs,3,blank,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,3.0,Current Employee,Fast paced ever changing environment,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1092007.htm,"Sep 3, 2011",Store Manager,,Get to work with different people everyday and develop management skills,Being a great manager does not always get you ahead. It falls alot on good looks and how many people you can get to enjoy working with you.,,0,4,3,4,4,blank,positive,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,2.0,Former Employee,"Make money, worked ragged.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1092283.htm,"Sep 4, 2011",Picker,"New Albany, OH","Lots of hours during seasonal, able to listen to music while working, food provided during mandatory Saturday and Sunday shifts","Management is often clueless, department leads often know more than supervisors, little opportunity to move up. It's often unknown what time a person works the following day until after the work day is over.","Communicate with employees more efficiently and use more time for planning. Don't switch employee jobs mid shift, causing them to leave early or stay late as many people car pool.",0,2,2,css-z2gtf,3,blank,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,1.0,Former Employee,This is not a company one can be proud to be a part of.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1093125.htm,"Sep 4, 2011",Store Manager,,This company provides a benefit package that is sufficient.  This company also provides an opportunity to advance from MIT to AM in three months.,District managers and home office personnel display hubris personalities that become problematic due to their dismal ability to problem solve.,District managers and home office personnel should stride to be more ethical to their store level management teams and hourly employees.,0,css-qt3l8j,css-z2gtf,3,css-qt3l8j,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,4.0,Current Employee,Giant Playground,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1093897.htm,"Sep 5, 2011",,"New Albany, OH","The large campus, young atmosphere, relax work environment, competitive pay, and excellent health benefits are by fare the best in the retail industry.",There is a strong lack of accountability amounts peers. Employees are too eager to point fingers than to find a solution to solve any issues.,Management needs to holding their employees accountable for their actions and comments. Don't assume that that your employees are being truthful!,0,css-11rm5hs,3,css-1areqgb,3,positive,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,1.0,Former Employee,"Didnt get alot of hours, very low pay and the discount was not very good.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1094219.htm,"Sep 5, 2011",Sales Associate (Model),"Beachwood, OH","There really isnt too many pros to the job, I was liked by my manager so I usually got a decent amount of hours. Liked getting 50 percent off every season.","Had to wear what they wanted you to wear, you never got any pay increase, the ""look policy"" is crazy. Overall there are too many rules, and they hire too many people.",,0,css-qt3l8j,1,css-z2gtf,css-z2gtf,negative,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,2.0,Current Employee,A great job if all you care about is making sure pretty people are working and are dressed in the company's clothing.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1094815.htm,"Sep 6, 2011",Store Manager,,"It's easy since everything is printed out in the morning for you to do that day. After your tasks are completed, it's smooth sailing for the rest of the shift.","Upper management cares little about job performance, customer service, or giving raises to those employees who deserve it. The most important thing is what the associates look like when upper management walks in the door, if they're wearing the company's clothes (which are not provided), and if they're not wearing nail polish, etc.","The most important thing to companies (normal ones) is sales. This company would rather send a worker home because they aren't wearing a belt or are wearing eyeliner, etc. which means a number of customers have to go without assistance or have to wait longer in line. No customer is going to walk out and refuse to buy something simply because the girl in the front room has nail polish on her fingers (which is not allowed).",0,css-qt3l8j,3,css-z2gtf,2,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,4.0,Current Employee,Very pleasant,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1095938.htm,"Sep 6, 2011",Impact,,employees are very helpful and knowledgeable,tough customers to deal with,communicate better,0,4,4,4,4,positive,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,3.0,Current Employee,"Easy work, but mind numbing.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1098916.htm,"Sep 8, 2011",Impact Team Member,,"Seeing clothing before the public gets to see them.
Knowing what goes on sale before anyone else.
Not high pressure.","The management teams are not effective.
The other employees could be screened to a higher degree.
The discounts not enough to make you buy their clothing.",Hire people that want to end up making it to corporate. That way they actually have themselves invested in making sure the store runs well.,0,css-11rm5hs,css-11rm5hs,2,css-qt3l8j,negative,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,3.0,Current Employee,Fun but unfair,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1100951.htm,"Sep 10, 2011",,,"Some of the reasons why people should work at Abercrombie would be the managers, meeting new people, and schedule flexibility.","The cons of working at Abercrombie would be hours, the pay because it is only minimum wage, and some workers just stand there to look pretty instead of doing what they're paid to do.","Honestly, I think my store manager does a great job of managing the store. The assistant managers should keep a close eye on some of the lazy workers who take half an hour break instead of their 15.",0,5,2,2,5,blank,neutral,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
52,1.0,Current Employee,High school with a 4 year degree,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1102196.htm,"Sep 11, 2011",,,Opportunity to go international. Dress code is very casual.,"Some managers are hired based off of looks because managers are in high demand at the moment and looks are everything with this company. Management turnover is high because of this. Hardworking managers with great work ethics end up having to pick up after the others and it gets to the point where they quit. In some districts it is very high school where every manager is spreading rumors about other managers. You would think that a position that requires a four year degree it would be professional, but every store has it's major flaws no matter which one you work at. Stress level is high due to limited resources given to you.","Higher standards for management selection is highly recommended. Every store that I have worked at, all managers are very dissatisfied with every aspect of the company it almost seems depressing to have to work for a company where nobody likes their jobs.",0,css-z2gtf,3,3,4,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
