page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
5,2.0,Former Employee,Good work life balance but little else positive,/Reviews/Employee-Review-Tesco-RVW1087691.htm,"Aug 31, 2011",Business Systems Analyst,"Welwyn Garden City, England","- work life balance
- pension (if you stay long term)","- long term financial incentives, very little short term incentives
- career progression is a dark art, WL2 heavy
- no support for external qualifications, all training is in-house
- everything feels like it is done 'on the cheap'",- reward WL2s more and provide them with more career development opportunities,0,css-z2gtf,2,css-z2gtf,2,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
5,3.0,Current Employee,"If you want to get on in Tesco, expect to give up your life",/Reviews/Employee-Review-Tesco-RVW1103987.htm,"Sep 12, 2011",,,"Variety of roles available
Pay good
Benefits good e.g pensions, lifestyle breaks, staff shares
There is an opportunity to get on if you want to
Nice that they encourage you to think on your feet/ creatively","Absolutely no work life balance if you are s Senior manager and want to progress - you are put under pressure to work long hours
The way they manage your performance is very inconsistent",n/a,0,1,css-z2gtf,4,3,blank,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
5,3.0,Former Employee,Dull,/Reviews/Employee-Review-Tesco-RVW1130047.htm,"Sep 28, 2011",Customer Assistant,,"Comparatively good pay
Possible to get some overtime
Some Team Leaders friendly and helpful
Career development open as a possibility","Unthinkably, mindnumbingly boring
Tills and other equipment ancient, slow, and unreliable
Some Team Leaders distinctly unhelpful
""Subsidised"" canteen not particularly cheap and pretty awful food (essentially just cooked breakfasts)
Staff morale pretty low
Management friendly but frequently disorganised and unclear
Flexi-working in other parts of the store encouraged, but with inadequate training","Try to vary staff's roles a little beyond scanning and asking for Clubcards. Update computer systems beyond Windows 95, and replace equipment when it gets old, just to make the place feel valued and not run-down.",0,3,3,3,css-qt3l8j,blank,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
5,2.0,Former Employee,satisfying for the short term,/Reviews/Employee-Review-Tesco-RVW1135838.htm,"Oct 3, 2011",,"Manchester, England","secure, good pay, flexible hours","hard work, boring, stressful, long hours",praise your staff,0,css-z2gtf,css-1areqgb,3,3,blank,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
5,5.0,Current Employee,awesome,/Reviews/Employee-Review-Tesco-RVW1176184.htm,"Oct 29, 2011",Software Engineer,Bangalore,"great salary compared to other companies for same years of job experience
professional growth is greatly enhanced in here at the tesco",long & tired working hours but it isa all necessary for the amount they pay is according to talent and hardwork done by that person . so working long hours is justified,hey there you all management staffs are doing great job in hunting for the best talent in india. your selection procedure is rigorous and filters out only the most talented and determined and hard-working professionals. keep up the  good job. you all are  running the company in a great way,0,5,5,5,5,positive,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
5,5.0,Current Employee,excellent,/Reviews/Employee-Review-Tesco-RVW1239001.htm,"Dec 14, 2011",,"London, England",People get things done here and the head office is a well aligned working culture meaning people fit their jobs well. There is a real energy in the place and people are respectful towards each other. Working for the biggest supermarket is just very interesting.,You've got to work hard - but it is rewarding,,0,css-1areqgb,5,5,4,positive,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,4.0,Former Employee,I thought it was OK,/Reviews/Employee-Review-Tesco-RVW1245216.htm,"Dec 18, 2011",Check-out Assistant,"Macclesfield, England","Despite being the UK's largest private employer, I felt like a valued employee. I felt as if common sense prevailed - which is an unusual thing in a lot of companies. If you wanted time off then you could apply (it was often granted) and if not, they were more than happy for you to swap a shift for a colleague who needed some extra hours. Other benefits included: Christmas bonus, nice staff areas with discount food, always paid promptly and often completed feedback forms.","I never got a uniform and I worked there for over a year. 
It's one hell of a boring job.","I like the fact that you were sensible in time off/personal commitments etc. However, a little more trust in employees would be nice; I don't need to searched after EVERY shift..",0,5,3,4,3,positive,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,2.0,Former Employee,Stressful.,/Reviews/Employee-Review-Tesco-RVW1258719.htm,"Dec 30, 2011",Duty Manager,,"Good rate of pay for retail sector.
Opportunities to progress from within.
Good pension scheme.
Profitable company.
UK's most successful retailer.","Free shares lost if you leave within following 12 months!!
Pressure on managers to ""keep working"".
Insufficient staff.
Every task measured in minute detail in a ""one size fits all"" style.
Unfair distribution of workload.
""One team"" ethos is cheap talk.","External/Senior Managers must speak to a selection of management team and staff, within individual stores, to guage their views on a ""confidential"" basis.   You have some great staff but you also have some self-interested individuals who wield too much power.   They are basically allowed to engage themselves on their own ego trip!",0,2,3,4,css-qt3l8j,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,3.0,Current Employee,Stable job for me which helped fund my full time studies.,/Reviews/Employee-Review-Tesco-RVW1292502.htm,"Jan 20, 2012",,"Pontypridd, Wales",Didn't have a problem in changing my shifts to suit my university requiements and in some cases my social needs.  Also compared to other retailers in the uk the wages are considerably higher.,"A big segregation between managers and evreyone else who works at Tesco.  Not treated in the same respect as managers do eachother which is frustrating as many of them cannot even do their jobs properly when i'm sure many of the regualr staff including myself are more than capable of doing a better job,",The motto 'treat how u want to be treated' is not being properly put into action and something needs to be done so everyone feels welcome and appreciated in the working environment regardless of their pay packet!,0,css-11rm5hs,css-z2gtf,4,css-11rm5hs,blank,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,3.0,Current Employee,Tesco is ok,/Reviews/Employee-Review-Tesco-RVW1328822.htm,"Feb 9, 2012",,"Cam Houses, England","It gives you money for easy work and this is a very good thing. 
They do give you time off and flexible working arrangements if you ask for them,","Your career progresses slowly unless you really demand to be progressed.
They don't give you preferential acess to graduate programs even after years of service.","Value your lower level staff more, pay attention to prices and customer needs, don't let lower level staff take the flak for management incompetence.",0,css-1areqgb,css-z2gtf,4,3,positive,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,1.0,Former Employee,Awful,/Reviews/Employee-Review-Tesco-RVW1340698.htm,"Feb 15, 2012",Marketing Manager,"Welwyn Garden City, England","Reasonable salary for industry
Opportunity to get on if you're willing to play the game and give up your evenings in the week...
Nice people in the majority","Work-life balance not encouraged.
Offices and systems are not fit for purpose.
People in management positions are not necessarily the right people to be managing others and this is not recognised.
Quite a lot of favouritism going on, no chance of being recognised unless you work late every night and never challenge anything, no matter how good you are at your job.
Too much expected of people on lower grades (not including myself here), but certain managers didn't seem to recognise that their admin teams weren't on the same pay scale as them and so shouldn't be subjected to the same pressures and expectation to do long hours.
Very much a feeling that employees are expendable.",Invest more in the people you have as people managers - make sure they are suited to this role and will support their teams. Don't gloss over the issues or you will continue to lose good people!,0,css-qt3l8j,2,3,2,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
6,3.0,Former Employee,"Challenging company, some great opportunities but also significant blind spots",/Reviews/Employee-Review-Tesco-RVW1343307.htm,"Feb 16, 2012",,"Welwyn Garden City, England","Market leader
Great people
Global opportunities
Speed to react to market","Aggressive and directive management culture
Favors action and current day operations over longer-term needs
Inconsistent management
IT and process issues
Head office location - not central or easy to get to","Invest in longer-term solutions, not just this year's bottom line. 
Look more closely at the way you incentivise, promote talent and build your culture.",0,3,3,3,2,blank,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
